2024-03-29 18:54:14.094 [main] INFO  c.p.tripevolve.TripEvolveApplication - Starting TripEvolveApplication using Java 20 with PID 17288 (C:\Users\Iulia\Licenta-2024\backend\TripEvolve\target\classes started by Iulia in C:\Users\Iulia\Licenta-2024\backend\TripEvolve)
2024-03-29 18:54:14.096 [main] INFO  c.p.tripevolve.TripEvolveApplication - No active profile set, falling back to 1 default profile: "default"
2024-03-29 18:54:14.567 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-03-29 18:54:14.622 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 49 ms. Found 5 JPA repository interfaces.
2024-03-29 18:54:15.017 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-03-29 18:54:15.027 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-03-29 18:54:15.030 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-03-29 18:54:15.031 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.18]
2024-03-29 18:54:15.088 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-03-29 18:54:15.088 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 958 ms
2024-03-29 18:54:15.216 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-03-29 18:54:15.298 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.mariadb.jdbc.Connection@592ca48c
2024-03-29 18:54:15.301 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-03-29 18:54:15.342 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-03-29 18:54:15.395 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.1.Final
2024-03-29 18:54:15.429 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-03-29 18:54:15.632 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-03-29 18:54:16.353 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-03-29 18:54:16.355 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-03-29 18:54:16.531 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2024-03-29 18:54:16.886 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-03-29 18:54:17.111 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2024-03-29 18:54:17.124 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
2024-03-29 18:54:17.133 [main] INFO  c.p.tripevolve.TripEvolveApplication - Started TripEvolveApplication in 3.315 seconds (process running for 3.945)
2024-03-29 18:54:41.538 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-29 18:54:41.539 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-03-29 18:54:41.540 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-03-29 18:54:41.623 [http-nio-8080-exec-2] INFO  c.p.t.s.impl.ItineraryServiceImpl - Generating schedule...
2024-03-29 18:54:47.058 [Thread-1] ERROR c.p.t.s.impl.ItineraryServiceImpl - Error in buffered reader 
2024-03-29 18:54:47.059 [http-nio-8080-exec-2] INFO  c.p.t.s.impl.ItineraryServiceImpl - Exited with error code 0
2024-03-29 18:54:47.059 [http-nio-8080-exec-2] INFO  c.p.t.s.impl.ItineraryServiceImpl - Action completed successfully.Ziua 1:
Parco Luciano Ricca intre 09:00 si 10:30. Mergi 198 minute pana la:  
Chiesa di Sant'Andrea al Quirinale intre 13:48 si 14:48. Mergi 309 minute pana la:  
Orizzonte intre 19:57 si 21:57. Mergi 7 minute pana la:  
Castel Romano Designer Outlet intre 22:05 si 24:05. Mergi 267 minute pana la:  
Chiesa del Domine Quo Vadis intre 28:33 si 29:33. Mergi 16 minute pana la:  
Parco degli Scipioni intre 29:49 si 31:19


Execution time: 5.140380144119263

2024-03-29 18:55:57.707 [http-nio-8080-exec-5] INFO  c.p.t.s.impl.ItineraryServiceImpl - Generating schedule...
2024-03-29 18:56:02.992 [Thread-2] ERROR c.p.t.s.impl.ItineraryServiceImpl - Error in buffered reader 
2024-03-29 18:56:02.992 [http-nio-8080-exec-5] INFO  c.p.t.s.impl.ItineraryServiceImpl - Exited with error code 0
2024-03-29 18:56:02.993 [http-nio-8080-exec-5] INFO  c.p.t.s.impl.ItineraryServiceImpl - Action completed successfully.Ziua 1:
Parco regionale di Veio intre 09:00 si 10:30. Mergi 277 minute pana la:  
Villa Medici intre 15:07 si 16:37. Mergi 19 minute pana la:  
Chiesa di San Luigi dei Francesi intre 16:57 si 17:57. Mergi 11 minute pana la:  
Mausoleo di Augusto intre 18:08 si 19:08. Mergi 53 minute pana la:  
Terme di Caracalla intre 20:01 si 21:01. Mergi 15 minute pana la:  
Parco degli Scipioni intre 21:16 si 22:46


Execution time: 4.9957664012908936

2024-03-29 19:00:52.851 [http-nio-8080-exec-8] INFO  c.p.t.s.impl.ItineraryServiceImpl - Generating schedule...
2024-03-29 19:01:27.439 [Thread-3] ERROR c.p.t.s.impl.ItineraryServiceImpl - Error in buffered reader 
2024-03-29 19:01:27.439 [http-nio-8080-exec-8] INFO  c.p.t.s.impl.ItineraryServiceImpl - Exited with error code 0
2024-03-29 19:01:27.440 [http-nio-8080-exec-8] INFO  c.p.t.s.impl.ItineraryServiceImpl - Action completed successfully.Ziua 1:
Museo della Civiltà Romana intre 09:00 si 10:00. Mergi 112 minute pana la:  
Chiesa di San Luigi dei Francesi intre 11:52 si 12:52. Mergi 19 minute pana la:  
Spirito Divino intre 13:12 si 15:12. Mergi 1 minute pana la:  
Basilica di Santa Cecilia in Trastevere intre 15:14 si 16:14. Mergi 12 minute pana la:  
Galleria Spada intre 16:26 si 17:26. Mergi 9 minute pana la:  
Trattoria Da Lucia intre 17:35 si 19:35


Execution time: 34.29604530334473

2024-03-29 22:00:44.366 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-03-29 22:00:44.367 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-03-29 22:00:44.370 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
